"0803.1278","Mrinal Raghupathi","Mrinal Raghupathi","Nevanlinna-Pick interpolation for $C+BH^\infty$","19 pages, no figures",,,,"math.FA math.OA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Given an inner function $B$ we classify the invariant subspaces of the
algebra $H^\infty_B:=\mathbb{C}+BH^\infty$. We derive a formula in terms of
these invariant subspaces for the distance of an element in $L^\infty$ to a
certain weak*-closed ideal in $H^\infty_B$ and use this to prove an analogue of
the Nevanlinna-Pick interpolation theorem.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 04:02:20 GMT""},{""version"":""v2"",""created"":""Thu, 20 Mar 2008 22:33:09 GMT""},{""version"":""v3"",""created"":""Sun, 21 Sep 2008 17:00:43 GMT""}]","2008-09-21"
"0803.1279","Kristjan Haule","K. Haule, J. H. Shim, and G. Kotliar","Correlated electronic structure of LaOFeAs","4 pages, 5figures","Phys. Rev. Lett. 100, 226402 (2008)","10.1103/PhysRevLett.100.226402",,"cond-mat.str-el cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We compute the electronic structure, momentum resolved spectral function and
optical conductivity of the new superconductor LaO$_{1-x}$F$_x$FeAs within the
combination of the Density functional theory and the Dynamical Mean Field
Theory. We find that the compound in the normal state is a strongly correlated
metal and the parent compound is a bad metal at the verge of the metal
insulator transition. We argue that the superconductivity is not phonon
mediated.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 04:25:43 GMT""}]","2009-11-13"
"0803.1280","Dean Lee J","Dean Lee (North Carolina State University)","The ground state energy at unitarity","31 pages, 10 figures, version to appear in Phys. Rev. C","Phys.Rev.C78:024001,2008","10.1103/PhysRevC.78.024001",,"nucl-th cond-mat.other hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider two-component fermions on the lattice in the unitarity limit.
This is an idealized limit of attractive fermions where the range of the
interaction is zero and the scattering length is infinite. Using Euclidean time
projection, we compute the ground state energy using four computationally
different but physically identical auxiliary-field methods. The best
performance is obtained using a bounded continuous auxiliary field and a
non-local updating algorithm called hybrid Monte Carlo. With this method we
calculate results for 10 and 14 fermions at lattice volumes 4^3, 5^3, 6^3, 7^3,
8^3 and extrapolate to the continuum limit. For 10 fermions in a periodic cube,
the ground state energy is 0.292(12) times the ground state energy for
non-interacting fermions. For 14 fermions the ratio is 0.329(5).
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 15:10:28 GMT""},{""version"":""v2"",""created"":""Mon, 28 Jul 2008 17:37:50 GMT""}]","2008-11-26"
"0803.1281","Asit K. De","Asit K. De, A. Harindranath, Jyotirmoy Maiti","On Scale Determination in Lattice QCD with Dynamical Quarks","26 pages, 17 figures",,,,"hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Dependence of $a/r_c$ (inverse Sommer parameter in units of lattice spacing
$a$) on $am_q$ (quark mass in lattice unit) has been observed in all lattice
QCD simulations with sea quarks including the ones with improved actions. How
much of this dependence is a scaling violation has remained an intriguing
question. Our approach has been to investigate the issue with an action with
known lattice artifacts, i.e., the standard Wilson quark and gauge action with
$\beta=5.6$ and 2 degenerate flavors of sea quarks on $ 16^3 \times 32 $
lattices. In order to study in detail the sea quark mass dependence,
measurements are carried out at eight values of the Wilson hopping parameter
$\kappa$ in the range 0.156 - 0.158 corresponding to PCAC quark mass values
$am_q$ from about 0.07 to below 0.015. We analyze the static potential by
fitting to the familiar phenomenological form and extract $a/r_c$. Though
scaling violations may indeed be present for relatively large $am_q$, a
consistent scenario at sufficiently small $am_q$ seems to emerge in the
mass-independent scheme where for a fixed $\beta$, $1/r_0$ and $\sqrt{\sigma}$
have linear dependence on $m_q$ as physical effects similar to the quark mass
dependence of the rho mass. We present evidence for this scenario and
accordingly extract the lattice scale $a$ by chiral extrapolation to the
physical point. Care has been exercised to determine optimal values of all
fitting parameters and accuracy of the chiral extrapolation. An independent
determination of the scale $a$ by chiral extrapolation of the rho mass is
consistent with the scale obtained above ($a$ = 0.08041(12)(77) fm, $a^{-1}$ =
2.454(4)(23) GeV).
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 05:49:45 GMT""}]","2008-03-11"
"0803.1282","Zhong Fang","Gang Xu, Wenmei Ming, Yugui Yao, Xi Dai, Shouchen Zhang, and Zhong
  Fang","Doping-dependent Phase Diagram of LaO{\it M}As ({\it M}=V--Cu) and
  Electron-type Superconductivity near Ferromagnetic Instability","4 pages, 1 table, 3 figures","Europhysics Letters, 82, 67002 (2008)","10.1209/0295-5075/82/67002",,"cond-mat.supr-con cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  By first-principles calculations, we present a doping-dependent phase diagram
of LaO{\it M}As ({\it M}=V--Cu) family. It is characterized as
antiferromagnetic semiconductor around LaOMnAs side and ferromagnetic metal
around LaOCoAs. Both LaOFeAs and LaONiAs, where superconductivity were
discovered, are located at the borderline of magnetic phases. Extensive Fermi
surface analysis suggests that the observed superconductivity is of
electron-type in its origin. We discuss possible pairing mechanisms in the
context of competing ferromagnetic phases found in this work and the
ferromagnetic spin fluctuations.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 06:57:43 GMT""},{""version"":""v2"",""created"":""Tue, 11 Mar 2008 03:48:00 GMT""},{""version"":""v3"",""created"":""Wed, 4 Jun 2008 02:50:23 GMT""}]","2008-06-04"
"0803.1283","Misha Neklyudov Dr","A. Neklyudov","Chernoff and Trotter type product formulas","20 pages",,,,"math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider the abstract Cauchy problem x'=Ax, x(0)=x_0\in D(A) for linear
operators A on a Banach space X. We prove uniqueness of the (local) solution of
this problem for a natural class of operators A. Moreover, we establish that
the solution x(\cdot) can be represented as a limit of sequence F(t/n)^{n} as
n\to\infty in the weak operator topology, where a function F:[0,\infty)\to L(X)
satisfies F'(0)y=Ay, y\in D(A). As a consequence, we deduce necessary and
sufficient conditions that a linear operator C is closable and its closure is a
generator of C_0-semigroup. We also obtain some criteria for the sum of two
generators of C_0-semigroups to be a generator of C_0-semigroup such that the
Trotter formula is valid.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 07:03:17 GMT""}]","2008-03-11"
"0803.1284","Quo-Shin Chi","Quo-Shin Chi","Isoparametric hypersurfaces with four principal curvatures revisited","25 pages",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The classification of isoparametric hypersurfaces with four principal
curvatures in spheres in [2] hinges on a crucial characterization, in terms of
four sets of equations of the 2nd fundamental form tensors of a focal
submanifold, of an isoparametric hypersurface of the type constructed by Ferus,
Karcher and M\""{u}nzner. The proof of the characterization in [2] is an
extremely long calculation by exterior derivatives with remarkable
cancellations, which is motivated by the idea that an isoparametric
hypersurface is defined by an over-determined system of partial differential
equations. Therefore, exterior differentiating sufficiently many times should
gather us enough information for the conclusion. In spite of its elementary
nature, the magnitude of the calculation and the surprisingly pleasant
cancellations make it desirable to understand the underlying geometric
principles.
  In this paper, we give a conceptual, and considerably shorter, proof of the
characterization based on Ozeki and Takeuchi's expansion formula for the
Cartan-M\""{u}nzner polynomial. Along the way the geometric meaning of these
four sets of equations also becomes clear.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 08:00:44 GMT""}]","2008-03-11"
"0803.1285","Leonard Daus","Leonard Daus","Relative regular modules. Applications to von Neumann regular rings","6 pages",,,,"math.RA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We use the concept of a regular object with respect to another object in an
arbitrary category, defined in \cite{dntd}, in order to obtain the transfer of
regularity in the sense of Zelmanowitz between the categories $R-$mod and
$S-$mod, when $S$ is an excellent extension of the ring $R$. Consequently, we
obtain a result of \cite{ps}: if $S$ is an excellent extension of the ring $R$,
then $S$ is von Neumann regular ring if and only if $R$ is also von Neumann
regular ring. In the second part, using relative regular modules, we give a new
proof of a classical result: the von Neumann regular property of a ring is
Morita invariant. Finally, the von Neumann regularity of the Morita ring is
investigated.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 09:32:15 GMT""}]","2008-03-11"
"0803.1287","Saeid Paktinat Mehdiabadi","M. Mohammadi Najafabadi and S. Paktinat Mehdiabadi","Top Production from Black Holes at the LHC","7 pages, 5 figures","JHEP 0807:011,2008","10.1088/1126-6708/2008/07/011",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In theories with large extra dimension and with low quantum gravity scale
near a TeV, it is expected that TeV-scale black holes to be produced in
proton-proton collisions at the LHC with the center of mass energy of 14 TeV.
Since the black holes temperature can be around 1 TeV, top quark production is
expected from them via Hawking radiation. Within the Standard Model of particle
physics top quarks are produced via strong interaction in $t\bar{t}$ pairs or
via electroweak interaction singly. Therefore, black holes can be the new
source of top quark production. In this article we present the total cross
sections and transverse momentum distributions of top quark production from
black holes at the LHC. We find that the top quarks from black holes tend to
reside at very high transverse momentum region so it can be a very useful
signature for the black holes at the LHC.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 10:42:46 GMT""},{""version"":""v2"",""created"":""Wed, 30 Apr 2008 05:48:58 GMT""}]","2009-01-06"
"0803.1288","Huan Yang","Xiyu Zhu, Huan Yang, Lei Fang, Gang Mu and Hai-Hu Wen","Upper critical field, Hall effect and magnetoresistance in the
  iron-based layered superconductor LaFeAsO_{0.9}F_{0.1-\delta}","10 pages, 7 figures","Supercond. Sci. Technol. 21 (2008) 105001","10.1088/0953-2048/21/10/105001",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  By using a two-step method, we successfully synthesized the iron based new
superconductor LaFeAsO_{0.9}F_{0.1-\delta}$. The resistive transition curves
under different magnetic fields were measured, leading to the determination of
the upper critical field Hc2(T) of this new superconductor. The value of Hc2 at
zero temperature is estimated to be about 50 Tesla roughly. In addition, the
Hall effect and magnetoresistance were measured in wide temperature region. A
negative Hall coefficient R_H has been found, implying a dominant conduction
mainly by electron-like charge carriers in this material. The charge carrier
density determined at 100 K is about 9.8E20cm^{-3}, which is close to the
cuprate superconductors. It is further found that the magnetoresistance does
not follow Kohler's law. Meanwhile, the different temperature dependence
behaviors of resistivity, Hall coefficient, and magnetoresistance have
anomalous properties at about 230 K, which may be induced by some exotic
scattering mechanism.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 10:53:32 GMT""},{""version"":""v2"",""created"":""Tue, 22 Jul 2008 06:23:35 GMT""}]","2008-09-08"
"0803.1289","A. N. Ivanov","A. N. Ivanov, R. Reda, P. Kienle","Reply on ``Comment on neutrino-mixing interpretation of the GSI time
  anomaly''by C. Giunti, arXiv:0801.4639 [nucl-th]","14 pages, no figures",,,,"nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Here we reply critically to the comments by Giunti (arXiv:0801.4639
[nucl-th]) and justify our explanation of the experimentally observed periodic
interference term in the rate of the K-shell electron capture decay of the
H-like ions 140Pr58+ and 142Pm60+ as a neutrino-flavour mixing.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 11:48:07 GMT""}]","2008-03-11"
"0803.1291","Paolo Visco","P. Visco, F. van Wijland, E. Trizac","Collisional statistics of the hard-sphere gas","13 pages, 12 figures","Phys. Rev. E 77, 041117 (2008)","10.1103/PhysRevE.77.041117",,"cond-mat.stat-mech cond-mat.soft","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate the probability distribution function of the free flight time
and of the number of collisions in a hard sphere gas at equilibrium. At
variance with naive expectation, the latter quantity does not follow Poissonian
statistics, even in the dilute limit which is the focus of the present
analysis. The corresponding deviations are addressed both numerically and
analytically. In writing an equation for the generating function of the
cumulants of the number of collisions, we came across a perfect mapping between
our problem and a previously introduced model: the probabilistic ballistic
annihilation process [Coppex et al., Phys. Rev. E 69 11303 (2004)]. We exploit
this analogy to construct a Monte-Carlo like algorithm able to investigate the
asymptotically large time behavior of the collisional statistics within a
reasonable computational time. In addition, our predictions are confronted
against the results of Molecular Dynamics simulations and Direct Simulation
Monte Carlo technique. An excellent agreement is reported.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 12:42:26 GMT""}]","2008-04-24"
"0803.1293","Armen Nersessian","Tigran Hakobyan and Armen Nersessian","Lobachevsky geometry of (super)conformal mechanics","5 pages","Phys.Lett.A373:1001-1004,2009","10.1016/j.physleta.2009.01.036",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We give a simple geometric explanation for the similarity transformation
mapping one-dimensional conformal mechanics to free-particle system. Namely, we
show that this transformation corresponds to the inversion of the Klein model
of Lobachevsky space (non-compact complex projective plane). We also extend
this picture to the N=2k superconformal mechanics described in terms of
Lobachevsky superspace.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 13:25:07 GMT""},{""version"":""v2"",""created"":""Sat, 15 Mar 2008 13:17:20 GMT""}]","2009-02-16"
"0803.1294","Ren\'e Liseau","R. Liseau, C. Risacher, A. Brandeker, C. Eiroa, M. Fridlund, R.
  Nilsson, G. Olofsson, G. Pilbratt, P. Thebault","q1 Eri: a solar-type star with a planet and a dust belt","4 pages, 2 colour figures, Letter for Astronomy and Astrophysics, in
  press",,"10.1051/0004-6361:20079276",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Only very few solar-type stars exhibiting an infrared excess and harbouring
planets are known to date. Indeed, merely a single case of a star-planet-disk
system has previously been detected at submillimeter (submm) wavelengths.
Consequently, one of our aims is to understand the reasons for these poor
statistics, i.e., whether these results reflected the composition and/or the
physics of the planetary disks or were simply due to observational bias and
selection effects. Finding more examples would be very significant. The
selected target, q1 Eri, is a solar-type star, which was known to possess a
planet, q1 Eri b, and to exhibit excess emission at IRAS wavelengths, but had
remained undetected in the millimeter regime. Therefore, submm flux densities
would be needed to better constrain the physical characteristics of the
planetary disk. Consequently, we performed submm imaging observations of q1
Eri. The detected dust toward q1 Eri at 870 micron exhibits the remarkable fact
that the entire SED, from the IR to mm-wavelengths, is fit by a single
temperature blackbody function (60 K). This would imply that the emitting
regions are confined to a narrow region (ring) at radial distances much larger
than the orbital distance of q1 Eri b, and that the emitting particles are
considerably larger than some hundred micron. However, the 870 micron source is
extended, with a full-width-half-maximum of roughly 600 AU. Therefore, a
physically more compelling model also invokes a belt of cold dust (17 K),
located at 300 AU from the star and about 60 AU wide. The minimum mass of 0.04
Mearth (3 Mmoon) of 1 mm-size icy ring-particles is considerable, given the
stellar age of about 1 Gyr. These big grains form an inner edge at about 25 AU,
which may suggest the presence of an unseen outer planet (q1 Eri c).
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 13:35:25 GMT""}]","2009-11-13"
"0803.1295","Xiang Liu","Xiang Liu, Yan-Rui Liu, Wei-Zhen Deng and Shi-Lin Zhu","$Z^+(4430)$ as a $D_1'{D}^* $ ($D_1{D}^* $) molecular state","13 pages, 7 tables, 7 figures","Phys.Rev.D77:094015,2008","10.1103/PhysRevD.77.094015",,"hep-ph hep-ex nucl-ex nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We reexamine whether $Z^+(4430)$ could be a $D_1'-{D}^*$ or $D_1-{D}^*$
molecular state after considering both the pion and $\sigma$ meson exchange
potentials and introducing the form factor to take into account the structure
effect of the interaction vertex. Our numerical analysis with Matlab package
MATSLISE indicates the contribution from the sigma meson exchange is small for
the $D_1'-{D}^*$ system and significant for the $D_1-{D}^*$ system. The S-wave
$D_1-\bar{D}^*$ molecular state with only $J^{P}=0^-$ and $D_1'-{D}^*$
molecular states with $J^P=0^-,1^-,2^-$ may exist with reasonable parameters.
One should investigate whether the broad width of $D_1'$ disfavors the possible
formation of molecular states in the future. The bottom analog $Z_B$ of
$Z^+(4430)$ has a larger binding energy, which may be searched at Tevatron and
LHC. Experimental measurement of the quantum number of $Z^+(4430)$ may help
uncover its underlying structure.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 13:41:32 GMT""},{""version"":""v2"",""created"":""Fri, 1 Aug 2008 15:31:35 GMT""}]","2008-11-26"
"0803.1296","Steve Oudot","Steve Y. Oudot","On the Topology of the Restricted Delaunay Triangulation and Witness
  Complex in Higher Dimensions",,,,,"cs.CG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  It is a well-known fact that, under mild sampling conditions, the restricted
Delaunay triangulation provides good topological approximations of 1- and
2-manifolds. We show that this is not the case for higher-dimensional
manifolds, even under stronger sampling conditions. Specifically, it is not
true that, for any compact closed submanifold M of R^n, and any sufficiently
dense uniform sampling L of M, the Delaunay triangulation of L restricted to M
is homeomorphic to M, or even homotopy equivalent to it. Besides, it is not
true either that, for any sufficiently dense set W of witnesses, the witness
complex of L relative to M contains or is contained in the restricted Delaunay
triangulation of L.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 13:47:43 GMT""}]","2008-12-18"
"0803.1297","You-Quan Li","Li-Hua Lu and You-Quan Li","Atom-to-molecule conversion efficiency and adiabatic fidelity","Revtex, 6 pages, 4 figures","Phys. Rev. A 77, 053611 (2008)","10.1103/PhysRevA.77.053611",,"cond-mat.other","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The efficiency of converting two-species fermionic atoms into bosonic
molecules is investigated in terms of mean-field Lagrangian density. We find
that the STIRAP technique aided by Feshbach resonance is more effective than
the bare Fechbach resonance for $^6$Li atoms rather than $^{40}$K atoms. We
also make general consideration on the symmetry and its relevant conservation
law, which enable us to introduce a natural definition of adiabatic fidelity
for CPT state. The calculated values of the fidelity then provide an
interpretation on why the conversion efficiencies for $^{40}$K and $^6$Li are
distinctly different.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 14:29:39 GMT""}]","2008-06-10"
"0803.1298","Leonardo Marazzi Mr.","Leonardo Marazzi","Inverse scattering on conformally compact manifolds","12 pages, more detail added, small corrections","Inverse problems and Imaging 3, 3, (2009) 537-550","10.3934/ipi.2009.3.537",,"math.AP math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study inverse scattering for $\Delta_g+V$ on $(X,g)$ a conformally compact
manifold with metric $g,$ with variable sectional curvature $-\alf^2(y)$ at the
boundary and $V\in C^\infty(X)$ not vanishing at the boundary. We prove that
the scattering matrix at a fixed energies $(\lambda_1,$ $\lambda_2)$ in a
suitable subset of $\mc$, determines $\alf,$ and the Taylor series of both the
potential and the metric at the boundary.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 14:36:37 GMT""},{""version"":""v2"",""created"":""Fri, 6 Mar 2009 06:44:05 GMT""}]","2015-10-14"
"0803.1299","Adrian Palcu","Ion I. Cotaescu, Adrian Palcu","Charges and Mass Spectrum in the Pisano-Pleitez-Frampton 3-3-1 Gauge
  Model","20 pages, 1 Table, no figures","Mod.Phys.Lett. A23 (2008) 1011-1030","10.1142/S0217732308026844",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Pisano-Pleitez-Frampton 3-3-1 model is revisited here within the
framework of the general method for solving gauge models with high symmetries.
This exact algebraical approach - proposed several years ago by one of us - was
designed to include a minimal Higgs mechanism that spontaneously breaks the
gauge symmetry up to the universal $U(1)_{em}$ electromagnetic one and,
consequently, to supply the mass spectrum and the couplings of the currents for
all the particles in the model. We prove in this paper that this powerful tool,
when is applied to the PPF 3-3-1 model, naturally recovers the whole Standard
Model phenomenology and, in addition, predicts - since a proper parametrization
is employed - viable results such as: (i) the exact expressions for the boson
and fermion masses, (ii) the couplings of the charged and neutral currents and
(iii) a plausible neutrino mass pattern. A generalized Weinberg transformation
is implemented, while the mixing between the neutral bosons $Z$ and
$Z^{\prime}$ is performed as a necessary step by the method itself. Some
phenomenological consequences are also sketched, including the strange
possibility that simultaneously $m(Z)=m(Z^{\prime})$ and $m(W)=m(V)$ hold.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 14:37:50 GMT""}]","2009-11-28"
"0803.1302","Makoto Ozawa","Makoto Ozawa","Rational structure on algebraic tangles and closed incompressible
  surfaces in the complements of algebraically alternating knots and links","15 pages, 15figures",,,,"math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $F$ be an incompressible, meridionally incompressible and not
boundary-parallel surface with boundary in the complement of an algebraic
tangle $(B,T)$. Then $F$ separates the strings of $T$ in $B$ and the boundary
slope of $F$ is uniquely determined by $(B,T)$ and hence we can define the
slope of the algebraic tangle. In addition to the Conway's tangle sum, we
define a natural product of two tangles. The slopes and binary operation on
algebraic tangles lead an algebraic structure which is isomorphic to the
rational numbers.
  We introduce a new knot and link class, algebraically alternating knots and
links, roughly speaking which are constructed from alternating knots and links
by replacing some crossings with algebraic tangles. We give a necessary and
sufficient condition for a closed surface to be incompressible and meridionally
incompressible in the complement of an algebraically alternating knot or link
$K$, in particular we show that if $K$ is a knot, then the complement of $K$
does not contain such a surface.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 15:11:14 GMT""},{""version"":""v2"",""created"":""Wed, 23 Jul 2008 08:52:37 GMT""},{""version"":""v3"",""created"":""Thu, 7 May 2009 07:39:48 GMT""}]","2009-05-07"
"0803.1303","Sergei A. Klioner","Sergei A. Klioner","Explicit exact expression for the Thomas precession",,,,,"astro-ph gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This work gives an explicit exact expression for the Thomas precession
arising in the framework of Special Theory of Relativity as the spatial
rotation resulting from two subsequence Lorentz boosts. The final result for
the orthogonal matrix of Thomas precession is given by Eqs. (21)--(25). A
trivial calculation leads to the compact formula (26) for the angle of rotation
due to Thomas precession.
  In the framework of Gaia the special-relativistic Thomas precession is an
important step in the derivation of an aberrational formula with the
Mansouri-Sexl parameters. The latter formula will be used to test the Local
Lorentz Invariance with Gaia data as will be explained elsewhere.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 15:16:18 GMT""},{""version"":""v2"",""created"":""Fri, 14 Mar 2008 15:46:51 GMT""}]","2008-03-14"
"0803.1304","Donal Connon","Donal F. Connon","Euler-Hurwitz series and non-linear Euler sums",,,,,"math.CA math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we derive two expressions for the Hurwitz zeta function
involving the complete Bell polynomials in the restricted case where q is a
positive integer greater than 1. The arguments of the complete Bell polynomials
comprise the generalised harmonic number functions. These in turn give rise to
Euler-Hurwitz series which may then be used to determine identities for
combinations of both linear and non-linear Euler sums.
","[{""version"":""v1"",""created"":""Sun, 9 Mar 2008 15:33:14 GMT""}]","2008-03-11"
"0803.1412","Casey Law","C. J. Law (1,2), F. Yusef-Zadeh (2), W. D. Cotton (3) (1: Univ.
  Amsterdam, 2: Northwestern Univ, 3: NRAO)","A Wide-area VLA Continuum Survey near the Galactic Center at 6 and 20 cm
  Wavelengths","Accepted to ApJS. Uses emulateapj style with 47 pages, 29 figures,
  and 13 tables",,"10.1086/588218",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We describe the results of a mJy-sensitivity, VLA survey of roughly 1 square
degree near the Galactic center at 6 and 20 cm. Catalogs of compact and
filamentary structures are given and compared to previous surveys of the
region. Eight of the unusual, nonthermal radio filaments are detected in 6 cm
polarized emission; three of these are the first such detections, confirming
their nonthermal nature. This survey found emission from a filament at
(l,b)=(359.1,0.75), or a projected distance from Sgr A* of 200 pc, greatly
extending the latitude range observed with such features. There is also new
evidence for spatial gradients in the 6/20 cm spectral indices of some
filaments and we discuss models for these gradients. In studying compact
sources, the combination of spectral index and polarization information allows
us to identify pulsar candidates and compact HII regions in the survey. There
is also some evidence that the flux measurements of compact sources may be
affected by electron scattering from the interstellar medium in the cent ral
few hundred parsecs of the Galaxy.
","[{""version"":""v1"",""created"":""Sat, 8 Mar 2008 16:33:12 GMT""}]","2009-11-13"
