"0802.2719","Daoxin Yao","Dao-Xin Yao, Yen Lee Loh, Erica W. Carlson, Michael Ma","XXZ and Ising Spins on the Triangular Kagome Lattice","12 pages, 12 figures","Phys. Rev. B 78, 024428 (2008)","10.1103/PhysRevB.78.024428",,"cond-mat.stat-mech cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The recently fabricated two-dimensional magnetic materials Cu9X2(cpa)6.xH2O
(cpa=2-carboxypentonic acid; X=F,Cl,Br) have copper sites which form a
triangular kagome lattice (TKL), formed by introducing small triangles
(``a-trimers'') inside of each kagome triangle (``b-trimer''). We show that in
the limit where spins residing on b-trimers have Ising character, quantum
fluctuations of XXZ spins residing on the a-trimers can be exactly accounted
for in the absence of applied field. This is accomplished through a mapping to
the kagome Ising model, for which exact analytic solutions exist. We derive the
complete finite temperature phase diagram for this XXZ-Ising model, including
the residual zero temperature entropies of the seven ground state phases.
Whereas the disordered (spin liquid) ground state of the pure Ising TKL model
has macroscopic residual entropy ln72=4.2767... per unit cell, the introduction
of transverse(quantum) couplings between neighboring $a$-spins reduces this
entropy to 2.5258... per unit cell. In the presence of applied magnetic field,
we map the TKL XXZ-Ising model to the kagome Ising model with three-spin
interactions, and derive the ground state phase diagram. A small (or even
infinitesimal) field leads to a new phase that corresponds to a
non-intersecting loop gas on the kagome lattice, with entropy 1.4053... per
unit cell and a mean magnetization for the b-spins of 0.12(1) per site. In
addition, we find that for moderate applied field, there is a critical spin
liquid phase which maps to close-packed dimers on the honeycomb lattice, which
survives even when the a-spins are in the Heisenberg limit.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:46:29 GMT""},{""version"":""v2"",""created"":""Fri, 16 May 2008 21:17:55 GMT""}]","2008-07-24"
"0802.2929","David Coker","Z. Ma and D.F. Coker","Quantum initial condition sampling for linearized density matrix
  dynamics: Vibrational pure dephasing of iodine in krypton matrices","20 pages and 8 figures",,"10.1063/1.2944270",,"physics.chem-ph physics.comp-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper reviews the linearized path integral approach for computing time
dependent properties of systems that can be approximated using a mixed
quantum-classical description. This approach is applied to studying vibrational
pure dephasing of ground state molecular iodine in a rare gas matrix. The
Feynman-Kleinert optimized harmonic approximation for the full system density
operator is used to sample initial conditions for the bath degrees of freedom.
This extremely efficient approach is compared with alternative initial
condition sampling techniques at low temperatures where classical initial
condition sampling yields dephasing rates that are nearly an order of magnitude
too slow compared with quantum initial condition sampling and experimental
results.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:05:17 GMT""},{""version"":""v2"",""created"":""Fri, 25 Apr 2008 20:59:40 GMT""}]","2009-11-13"
"0802.2930","Paola Popesso","P. Popesso, M. Dickinson, M. Nonino, E. Vanzella, E. Daddi, R.A.E.
  Fosbury, H. Kuntschner, V. Mainieri, S. Cristiani, C. Cesarsky, M.
  Giavalisco, A. Renzini and the GOODS Team","The Great Observatories Origins Deep Survey. VLT/VIMOS Spectroscopy in
  the GOODS-South Field","16 pages, 12 figures, A&A submitted",,"10.1051/0004-6361:200809617",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present the first results of the VIsible Multiobject Spectrograph (VIMOS)
ESO/GOODS program of spectroscopy of faint galaxies in the Chandra Deep Field
South (CDF-S). The program complements the FORS2 ESO/GOODS campaign. 3312
spectra have been obtained in service mode with VIMOS at the ESO/VLT UT3. The
VIMOS LR-Blue and MR grisms have been used to cover different redshift ranges.
Galaxies at 1.8 < z < 3.5 have been observed in the GOODS VIMOS-LR-Blue
campaign. Galaxies at z < 1 and Lyman Break Galaxies at z > 3.5 have been
observed in the VIMOS MR survey. Here we report results for the first 6 masks
(out of 10 total) that have been analyzed from each of the LR-Blue and MR
grisms. Spectra of 2344 spectra have been extracted from these 6 LR-Blue masks
and 968 from 6 MR masks. 33% of the LR-Blue and 18% of the MR spectra are
serendipitous observations. We obtained 1481 redshifts in the LR-Blue campaign
and 656 in the MR campaign for a total success rate of 63% and 68%,
respectively, which increase to 70% and 75% when only the primary targets are
considered. By complementing our VIMOS spectroscopic catalog with all existing
spectroscopic redshifts publicly available in the CDF-S, we created a redshift
master catalog. By comparing this redshift compilation with different
photometric redshift catalogs we estimate the completeness level of the CDF-S
spectroscopic coverage in several redshift bins. The completeness level is very
high, > 60%, at z < 3.5, and it is very uncertain at higher redshift. The
master catalog has been used also to estimate completeness and contamination
levels of different galaxy photometric selection techniques, such as the BzK,
the so called 'sub'-U-dropout and the drop-out methods and to identify large
scale structures in the field.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:07:27 GMT""}]","2009-11-13"
"0802.2931","Michael Buchoff","Michael I. Buchoff","Isotropic and Anisotropic Lattice Spacing Corrections for I=2 pi-pi
  Scattering from Effective Field Theory","15 pages, additional discussion of pion decay constant, version
  published in PRD","Phys.Rev.D77:114502,2008","10.1103/PhysRevD.77.114502",,"hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The calculation of the finite lattice spacing corrections for I=2 pi-pi
scattering is carried out for isotropic and anisotropic Wilson lattice actions.
Pion masses and decay constants are also determined in this context. These
results correct the phase shift calculated from the lattice, which is connected
to the scattering length and effective range in this low energy scattering
process. When in terms of the lattice-physical parameters for either Wilson
action, these lattice spacing effects first appear at the next-to-leading order
counter-terms.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:12:07 GMT""},{""version"":""v2"",""created"":""Thu, 3 Jul 2008 14:52:43 GMT""}]","2008-11-26"
"0802.2932","Grenville Croll","Brian Sentence","A New Approach to Spreadsheet Analytics Management in Financial Markets","9 Pages, 9 Colour Figures","Proc. European Spreadsheet Risks Int. Grp. (EuSpRIG) 2006 65-72
  ISBN:1-905617-08-9",,,"cs.SE cs.CY","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Spreadsheets in financial markets are frequently used as database, calculator
and reporting application combined. This paper describes an alternative
approach in which spreadsheet design and database technology have been brought
together in order to alleviate management and regulatory concerns over the
operational risks of spreadsheet usage. In particular, the paper focuses on the
rapid creation and centralised deployment of statistical analytics within a
software system now in use by major investment banks, and presents a novel
technique for the manipulation in spreadsheets of high volumes of intraday
market data.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:17:52 GMT""}]","2008-03-10"
"0802.2933","Eva Y. Andrei","Xu Du, Ivan Skachko, Anthony Barker, Eva Y. Andrei","Suspended Graphene: a bridge to the Dirac point","18 pages, 4 figurs","Nature Nanotechnology 3, 491 - 495 (2008)","10.1038/nnano.2008.199",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The recent discovery of methods to isolate graphene, a one-atom-thick layer
of crystalline carbon, has raised the possibility of a new class of
nano-electronics devices based on the extraordinary electrical transport and
unusual physical properties of this material. However, the experimental
realization of devices displaying these properties was, until now, hampered by
the influence of the ambient environment, primarily the substrate. Here we
report on the fabrication of Suspended Graphene devices and on studies of their
electrical transport properties. In these devices, environmental disturbances
were minimized allowing unprecedented access to the intrinsic properties of
graphene close to the Dirac Point (DP) where the energy dispersion of the
carriers and their density-of-states vanish linearly giving rise to a range of
exotic physical properties. We show that charge inhomogeneity is reduced by
almost one order of magnitude compared to that in Non-Suspended Graphene
devices. Moreover, near the DP, the mobility exceeds 100,000 cm2/Vs,
approaching theoretical predictions for evanescent transport in the ballistic
model.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:57:33 GMT""}]","2008-10-02"
"0802.2934","Alexey A. Petrov","Marina Artuso, Brian Meadows, Alexey A Petrov","Charm Meson Decays","46 pages, 8 figures, 11 tables, invited review to appear in Ann. Rev.
  of Nucl. and Part. Science","Ann.Rev.Nucl.Part.Sci.58:249-291,2008","10.1146/annurev.nucl.58.110707.171131","WSU-HEP-0803","hep-ph hep-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We review some recent developments in charm meson physics. In particular, we
discuss theoretical predictions and experimental measurements of charmed meson
decays to leptonic, semileptonic, and hadronic final states and implications of
such measurements to searches for new physics. We discuss D0-anti-D0-mixing and
CP-violation in charm, and discuss future experimental prospects and
theoretical challenges in this area.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:20:20 GMT""}]","2008-12-18"
"0802.2935","Stephen J. Summers","Stephen J. Summers","""On the Impossibility of a Poincare-Invariant Vacuum State with Unit
  Norm"" Refuted","Some comments with associated references have been added",,,,"math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Assertions made in a document recently deposited in the arXiv are refuted.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:29:54 GMT""},{""version"":""v2"",""created"":""Wed, 27 Feb 2008 15:55:42 GMT""}]","2008-02-27"
"0802.2936","Lucia Ballo","L. Ballo (1), M. Giustini (2,3), N. Schartel (1), M. Cappi (3), E.
  Jimenez-Bailon (4), E. Piconcelli (5), M. Santos-Lleo (1), C. Vignali (2,6)
  ((1) ESAC-ESA, Madrid, Spain; (2) Bologna University, Italy; (3) IASF-INAF,
  Bologna, Italy; (4) IA-UNAM, Mexico; (5) Obs. Roma, Italy; (6) Obs. Bologna,
  Italy)","X-ray spectral variability in PG1535+547: the changing-look of a 'soft
  X-ray weak' AGN","14 pages, 7 figures, A&A latex manuscript; accepted for publication
  in Astronomy & Astrophysics",,"10.1051/0004-6361:20079075",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  PG1535+547 is a bright NLS1 galaxy, whose high energy emission shows strong
variability in shape and flux. ROSAT data classified it as soft X-ray weak QSO
(objects whose X-ray-to-optical flux ratio is smaller than in typical QSO):
their X-ray spectra are often characterized by highly ionized, complex
absorbers and/or reflection from the disk, whose relative importance is
currently debated. In both cases, the presence of such features implies that we
are looking at matter located in the innermost regions of the AGN. In this
paper we want to clarify the nature of the X-ray emission of PG1535+547, and
constrain the physical properties of regions where the emission originates. We
present new XMM observations, from which we obtained 2 spectra separated by
about 1 week, that we compare with a previous XMM observation. The data support
the complex and variable nature of the X-ray emission. The broad band flux
increases by a factor ~2.3 in 3 years, and then decreases by a factor ~1.3 in
about 1 week. In the new EPIC spectra strong absorption features at E<3keV and
a complex spectral shape in the Fe line energy range are evident, coupled with
a drop in the emission at higher energies. We describe all the states assuming
either a warm absorber plus a relativistically blurred ionized reflection, or a
two-phase warm absorber partially covering the source plus a scattered
component. The variability is ascribed to the warm absorbers, that vary their
physical properties on timescales of years and days. In the reflection scenario
all the states require a high fraction of reflection. The strong variability in
the X-ray band opposed to a more constant optical emission implies that
PG1535+547 can not actually be classified as a soft X-ray weak AGN.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:47:09 GMT""}]","2009-11-13"
"0802.2937","Peter Wong","Alexander Fel'shtyn, Daciberg Gon\c{c}alves and Peter Wong","Twisted conjugacy classes for polyfree groups","11 pages",,,,"math.GR math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $G$ be a finitely generated polyfree group. If $G$ has nonzero Euler
characteristic then we show that $Aut(G)$ has a finite index subgroup in which
every automorphism has infinite Reidemeister number. For certain $G$ of length
2, we show that the number of Reidemeister classes of every automorphism is
infinite.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:35:06 GMT""},{""version"":""v2"",""created"":""Thu, 21 Feb 2008 04:22:15 GMT""},{""version"":""v3"",""created"":""Tue, 10 May 2011 16:40:46 GMT""}]","2015-03-13"
"0802.2938","Iskander Aliev","Iskander Aliev and Chris Smyth","Power maps and subvarieties of the complex algebraic $n$--torus","12 pages, corrected typos",,,,"math.NT math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Given a subvariety $V$ of the complex algebraic torus ${\mathbb G}_{\rm m}^n$
defined by polynomials of total degree at most $d$ and a power map $\phi:
{\mathbb G}_{\rm m}^n \to {\mathbb G}_{\rm m}^n$, the points ${\bf x}$ whose
forward orbits ${\mathcal O}_\phi({\bf x})$ belong to $V$ form its {\em stable}
subvariety $S(V,\phi)$. The main result of the paper provides an upper bound
$T=T(n,d,\phi)$ for the number of iterations of the power map $\phi$ required
to ``cut off'' the points of $V$ that do not belong to $S$.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 20:40:36 GMT""},{""version"":""v2"",""created"":""Sun, 27 Apr 2008 16:23:30 GMT""}]","2008-04-27"
"0802.2939","Yoram Lithwick","Yoram Lithwick and Yanqin Wu","The Effect of Charon's Tidal Damping on the Orbits of Pluto's Three
  Moons","12 pages, submitted to ApJ",,,,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Pluto's recently discovered minor moons, Nix and Hydra, have almost circular
orbits, and are nearly coplanar with Charon, Pluto's major moon. This is
surprising because tidal interactions with Pluto are too weak to damp their
eccentricities. We consider an alternative possibility: that Nix and Hydra
circularize their orbits by exciting Charon's eccentricity via secular
interactions, and Charon in turn damps its own eccentricity by tidal
interaction with Pluto. The timescale for this process can be less than the age
of the Solar System, for plausible tidal parameters and moon masses. However,
as we show numerically and analytically, the effects of the 2:1 and 3:1
resonant forcing terms between Nix and Charon complicate this picture. In the
presence of Charon's tidal damping, the 2:1 term forces Nix to migrate outward
and the 3:1 term changes the eccentricity damping rate, sometimes leading to
eccentricity growth. We conclude that this mechanism probably does not explain
Nix and Hydra's current orbits. Instead, we suggest that they were formed
in-situ with low eccentricities.
  We also show that an upper limit on Nix's migration speed sets a lower limit
on Pluto-Charon's tidal circularization timescale of >10^5 yrs. Moreover,
Hydra's observed proper eccentricity may be explained by the 3:2 forcing by
Nix.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:50:17 GMT""}]","2008-02-22"
"0802.2940","Peter Papai","Peter Papai, Istvan Szapudi","Non-Perturbative Effects of Geometry in Wide-Angle Redshift Distortions","4 pages, 1 figure, Updated to match article accepted to MNRAS",,"10.1111/j.1365-2966.2008.13572.x",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We use the formalism of Szapudi(2004} to derive full explicit expressions for
the linear two-point correlation function, including redshift space distortions
and large angle effects. We take into account a non-perturbative geometric term
in the Jacobian, which is still linear in terms of the dynamics. This term had
been identified previously (Kaiser 1987,Hamilton and Culhane 1996), but has
been neglected in all subsequent explicit calculations of the linear redshift
space two-point correlation function. Our results represent a significant
correction to previous explicit expressions and are in excellent agreement with
our measurements in the Hubble Volume Simulation.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 03:55:36 GMT""},{""version"":""v2"",""created"":""Wed, 15 Dec 2010 10:41:04 GMT""}]","2010-12-16"
"0802.2941","Caitlin Casey","C.M. Casey (1 and 2), C.D. Impey (1), J.R. Trump (1), J. Gabor (1),
  R.G. Abraham (3), P. Capak (4), N.Z. Scoville (4), M. Brusa (5), E.
  Schinnerer (6) ((1) U. Arizona, (2) IoA Cambridge, (3) U. Toronto, (4)
  Caltech, (5) MPE, (6) MPIA)","Optical Selection of Faint AGN in the COSMOS Field","15 pages, 18 figures; accepted for publication in the Astrophysical
  Journal","2008 ApJS, 177, 131","10.1086/587787",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We outline a strategy to select faint (i<24.5) type 1 AGN candidates down to
the Seyfert/QSO boundary for spectroscopic targeting in the COSMOS field,
picking candidates by their nonstellar colors in broadband ground-based
photometry and morphological properties extracted from HST-ACS. AGN optical
color selection has not been applied to such faint magnitudes in such a large
continuous part of the sky. Hot stars are known to be the dominant contaminant
for bright AGN candidate selection at z<2, but we anticipate the highest color
contamination at all redshifts to be from faint starburst and compact galaxies.
Morphological selection via the Gini Coefficient separates most potential AGN
from these faint blue galaxies. Recent models of the quasar luminosity function
are used to estimate quasar surface densities, and studies of stellar
populations in the COSMOS field infer stellar contamination. We use 292
spectroscopically confirmed type 1 AGN and quasar templates to predict AGN
colors with redshift, and contrast those predictions with the colors of known
contaminating populations. The motivation of this study and subsequent
spectroscopic follow-up is to populate and refine the faint end of the QLF
where the population of type 1 AGN is presently not well known. The anticipated
AGN observations will add to the ~300 already known AGN in the COSMOS field,
making COSMOS a densely packed field of quasars to be used to understand
supermassive black holes and probe the structure of the intergalactic medium in
the intervening volume.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:00:17 GMT""}]","2009-11-13"
"0802.2942","Jeff E. Sonier","J.E. Sonier","Muon spin rotation studies of electronic excitations and magnetism in
  the vortex cores of superconductors","28 pages, 22 figures","Reports on Progress in Physics 70, 1717-1755 (2007)","10.1088/0034-4885/70/11/R01",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The focus of this paper is on recent progress in muon spin rotation (muSR)
studies of the vortex cores in type-II superconductors. By comparison of muSR
measurements of the vortex core size in a variety of materials with results
from techniques that directly probe electronic states, the effect of
delocalized quasiparticles on the spatial variation of field in a lattice of
interacting vortices has been determined for both single-band and multi-band
superconductors. These studies demonstrate the remarkable accuracy of what some
still consider an exotic technique. In recent years muSR has also been used to
search for magnetism in and around the vortex cores of high-temperature
superconductors. As a local probe muSR is specially suited for detecting static
or quasistatic magnetism having short-range or random spatial correlations. As
discussed in this review, muSR experiments support a generic phase diagram of
competing superconducting and magnetic order parameters, characterized by a
quantum phase transition to a state where the competing order is spatially
nonuniform.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:01:12 GMT""}]","2009-11-13"
"0802.2943","Piero Ranalli","Piero Ranalli, Andrea Comastri, Livia Origlia, Roberto Maiolino","A deep X-ray observation of M82 with XMM-Newton","Accepted for publication in MNRAS. 20 pages, 15 figures, LaTeX2e","MNRAS 386 (2008), 1464","10.1111/j.1365-2966.2008.13128.x",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report on the analysis of a deep (100 ks) observation of the starburst
galaxy M82 with the EPIC and RGS instruments on board the X-ray telescope
XMM-Newton. The broad-band (0.5-10 keV) emission is due to at least three
spectral components: i) continuum emission from point sources; ii) thermal
plasma emission from hot gas; iii) charge exchange emission from neutral metals
(Mg and Si). The plasma emission has a double-peaked differential emission
measure, with the peaks at ~0.5 keV and ~7 keV. Spatially resolved spectroscopy
has shown that the chemical absolute abundances are not uniformly distributed
in the outflow, but are larger in the outskirts and smaller close to the galaxy
centre. The abundance ratios also show spatial variations. The X-ray derived
Oxygen abundance is lower than that measured in the atmospheres of red
supergiant stars, leading to the hypothesis that a significant fraction of
Oxygen ions have already cooled off and no longer emit at energies > ~0.5 keV.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:11:54 GMT""}]","2008-05-06"
"0802.2944","Erik Rosolowsky","E. W. Rosolowsky (1,2), J. E. Pineda (1), J. Kauffmann (1,3), and A.
  A. Goodman (1,3) ((1) CfA (2) UBC Okanagan (3) Harvard IIC)","Structural Analysis of Molecular Clouds: Dendrograms","15 pages, 16 figures. Accepted to ApJ. Paper will full resolution
  figures available at http://people.ok.ubc.ca/erosolo/dendrograms.pdf",,"10.1086/587685",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We demonstrate the utility of dendrograms at representing the essential
features of the hierarchical structure of the isosurfaces for molecular line
data cubes. The dendrogram of a data cube is an abstraction of the changing
topology of the isosurfaces as a function of contour level. The ability to
track hierarchical structure over a range of scales makes this analysis
philosophically different from local segmentation algorithms like CLUMPFIND.
Points in the dendrogram structure correspond to specific volumes in data cubes
defined by their bounding isosurfaces. We further refine the technique by
measuring the properties associated with each isosurface in the analysis
allowing for a multiscale calculation of molecular gas properties. Using
COMPLETE 13CO(1-0) data from the L1448 region in Perseus and mock observations
of a simulated data cube, we identify regions that have a significant
contribution by self-gravity to their energetics on a range of scales. We find
evidence for self-gravitation on all spatial scales in L1448 though not in all
regions. In the simulated observations, nearly all of the emission is found in
objects that would be self-gravitating if gravity were included in the
simulation. We reconstruct the size-line width relationship within the data
cube using the dendrogram-derived properties and find it follows the standard
relation: s_v ~ R^0.58. Finally, we show that constructing the dendrogram of CO
J=1-0 emission from the Orion-Monoceros region allows for the identification of
giant molecular clouds in a blended molecular line data set using only a
physically motivated definition (self-gravitating clouds with masses 5x10^4
Msun.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:11:11 GMT""}]","2009-11-13"
"0802.2945","Mercedes Lopez-Morales","Mercedes Lopez-Morales, Alceste Z. Bonanos","'Slow' and Fast Rotators among Hypervelocity Stars","13 pages, 3 figures. ApJL, accepted version",,"10.1086/592291",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We measure the projected rotational velocities of the late B-type
hypervelocity stars HVS7 and HVS8 from high resolution spectroscopy to be 60
+/- 17 km/s and 260 +/- 70 km/s. The 'slow' rotation of HVS7 is in principle
consistent with having originated in a binary system, assuming a high
inclination angle of the stellar rotation axis. However, the fast rotation of
HVS8 is more typical of single B-type stars. HVS8 could have therefore been
ejected by a mechanism other than that proposed by Hills. We also estimate the
effective temperatures and surface gravities for HVS7 and HVS8 and obtain an
additional measurement of their radial velocities. We find evidence in support
of a blue horizontal branch nature for HVS7, and a main sequence nature for
HVS8.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:05:21 GMT""},{""version"":""v2"",""created"":""Tue, 19 Aug 2008 23:26:21 GMT""}]","2009-11-13"
"0802.2946","Giacomo Cacciapaglia","G.Cacciapaglia, G.Marandella, J.Terning (UC Davis)","Dimensions of Supersymmetric Operators from AdS/CFT","11 pages","JHEP 0906:027,2009","10.1088/1126-6708/2009/06/027",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We examine the AdS/CFT correspondence through a manifestly 5D supersymmetric
formalism, corresponding to a 4D N=1 supersymmetric CFT. We find that the
dimensions of scalar and fermionic component operators are simply related, and
that there is a smooth transition of scalar operator dimensions through the
value d_s = 2. By using this formalism, we also show that the formula used in
the string literature for the dimension of fermion operators is incomplete.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:05:53 GMT""},{""version"":""v2"",""created"":""Mon, 14 Apr 2008 21:38:32 GMT""}]","2009-06-25"
"0802.2947","Brian Julsgaard","B. Julsgaard, J. Johansen, S. Stobbe, T. Stolberg-Rohr, T. S\""unner,
  M. Kamp, A. Forchel, and P. Lodahl","Decay dynamics of quantum dots influenced by the local density of
  optical states of two-dimensional photonic crystal membranes","9 pages (preprint), 3 figures","Appl. Phys. Lett., vol. 93, 094102 (2008)","10.1063/1.2977605",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We have performed time-resolved spectroscopy on InAs quantum dot ensembles in
photonic crystal membranes. The influence of the photonic crystal is
investigated by varying the lattice constant systematically. We observe a
strong slow down of the quantum dots' spontaneous emission rates as the
two-dimensional bandgap is tuned through their emission frequencies. The
measured band edges are in full agreement with theoretical predictions. We
characterize the multi-exponential decay curves by their mean decay time and
find enhancement of the spontaneous emission at the bandgap edges and strong
inhibition inside the bandgap in good agreement with local density of states
calculations.
","[{""version"":""v1"",""created"":""Thu, 21 Feb 2008 08:23:12 GMT""},{""version"":""v2"",""created"":""Tue, 2 Sep 2008 19:21:06 GMT""}]","2008-09-02"
"0802.2948","Peter B. Gilkey","Peter B. Gilkey","Heat Content, Heat Trace, and Isospectrality",,,,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the heat content function, the heat trace function, and questions of
isospectrality for the Laplacian with Dirichlet boundary conditions on a
compact manifold with smooth boundary in the context of finite coverings and
warped products.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:18:44 GMT""}]","2008-02-22"
"0802.2949","Bernd Rosenow","Bernd Rosenow","Nonlinear ac conductivity of one-dimensional Mott insulators","Dedicated to Thomas Nattermann on the occasion of his 60th birthday.
  To appear in JSTAT. 5 pages, 2 figures",,"10.1088/1742-5468/2008/04/P04010",,"cond-mat.str-el cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We discuss a semiclassical calculation of low energy charge transport in
one-dimensional (1d) insulators with a focus on Mott insulators, whose charge
degrees of freedom are gapped due to the combination of short range
interactions and a periodic lattice potential. Combining RG and instanton
methods, we calculate the nonlinear ac conductivity and interpret the result in
terms of multi-photon absorption. We compare the result of the semiclassical
calculation for interacting systems to a perturbative, fully quantum mechanical
calculation of multi-photon absorption in a 1d band insulator and find good
agreement when the number of simultaneously absorbed photons is large.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:25:11 GMT""}]","2009-11-13"
"0802.2950","E. F. Redish","Edward F. Redish and Karl A. Smith","Looking Beyond Content: Skill development for engineers","20 pages","Journal of Engineering Education 97, 295-307 (July 2008)",,,"physics.ed-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Current concerns over reforming engineering education have focused attention
on helping students develop skills and an adaptive expertise. Phenomenological
guidelines for instruction along these lines can be understood as arising out
of an emerging theory of thinking and learning built on results in the neural,
cognitive, and behavioral sciences. We outline this framework and consider some
of its implications for one example: developing a more detailed understanding
of the specific skill of using mathematics in modeling physical situations.
This approach provides theoretical underpinnings for some best-practice
instructional methods designed to help students develop this skill and
providesguidance for further research in the area.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:49:20 GMT""}]","2012-09-05"
"0802.2951","Yoram Lithwick","Yoram Lithwick and Yanqin Wu","On the Origin of Pluto's Minor Moons, Nix and Hydra","11 pages, submitted to ApJ",,,,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  How did Pluto's recently discovered minor moons form? Ward and Canup propose
an elegant solution in which Nix and Hydra formed in the collision that
produced Charon, then were caught into corotation resonances with Charon, and
finally were transported to their current location as Charon migrated outwards.
We show with numerical integrations that, if Charon's eccentricity is
judiciously chosen, this scenario works beautifully for either Nix or Hydra.
However, it cannot work for both Nix and Hydra simultaneously. To transport
Nix, Charon's eccentricity must satisfy e_C< 0.024; otherwise, the second order
Lindblad resonance at 4:1 overlaps with the corotation resonance, leading to
chaos. To transport Hydra, e_C > 0.7 R_p/a_C > 0.04; otherwise migration would
be faster than libration, and Hydra would slip out of resonance. These two
restrictions conflict. Having ruled out this scenario, we suggest an
alternative: that many small bodies were captured from the nebular disk, and
they were responsible for forming, migrating and damping Nix and Hydra. If this
is true, small moons could be common around large Kuiper belt objects.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 21:50:11 GMT""}]","2008-02-22"
"0802.2952","Urban Bitenc","BELLE Collaboration: U. Bitenc, et al","Improved search for D^0 mixing using semileptonic decays at Belle","20 pages, 16 figures, 8 tables; accepted by PRD; changes from
  previous version: minor rewordings","Phys.Rev.D77:112003,2008","10.1103/PhysRevD.77.112003",,"hep-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A search for mixing in the neutral D meson system has been performed using
semileptonic D0 -> K(*)- e+ \nu and D0 -> K(*)- \mu+ \nu decays. Neutral D
mesons from D*+ -> D0 \pi_s^+ decays are used and the flavor at production is
tagged by the charge of the slow pion. The measurement is performed using 492
fb^-1 of data recorded by the Belle detector. From the yield of right-sign and
wrong-sign decays arising from non-mixed and mixed events, respectively, we
measure the ratio of the time-integrated mixing rate to the unmixed rate to be
R_M = (1.3 +- 2.2 +- 2.0) x 10^-4. This corresponds to an upper limit of R_M <
6.1 x 10^-4 at the 90% C.L.
","[{""version"":""v1"",""created"":""Wed, 20 Feb 2008 22:11:46 GMT""},{""version"":""v2"",""created"":""Mon, 21 Apr 2008 10:10:00 GMT""}]","2008-11-26"
